artist,song,explicit,year,popularity,danceability,genre,duration_min
Rihanna,What's My Name?,False,2010,66,0.692,hip hop,4.386216666666667
Shontelle,Impossible,False,2010,35,0.599,pop,3.77555
Take That,The Flood,False,2010,57,0.514,pop,4.82265
Trey Songz,Say Aah (feat. Fabolous),False,2009,54,0.724,hip hop,3.4591
Jason Derulo,Whatcha Say,False,2010,70,0.615,hip hop,3.68755
Drake,Over,True,2010,57,0.325,hip hop,3.8926666666666665
Example,Kickstarts,False,2010,63,0.61,pop,3.0304333333333333
Plan B,She Said,False,2010,62,0.72,Dance/Electronic,3.4808833333333333
The Saturdays,Higher,False,2010,61,0.639,pop,3.4602166666666667
Jay Sean,Do You Remember,False,2009,2,0.855,hip hop,3.5051
Usher,Hey Daddy (Daddy's Home),False,2010,60,0.59,hip hop,3.7348833333333333
Lil Wayne,Right Above It,True,2010,68,0.376,hip hop,4.5324333333333335
The Wanted,All Time Low,False,2010,18,0.689,pop,3.42
Kesha,Your Love Is My Drug,False,2010,69,0.826,pop,3.1188833333333332
Ellie Goulding,Starry Eyed,False,2010,54,0.504,pop,2.94355
Drake,Find Your Love,False,2010,56,0.625,hip hop,3.4824333333333333
Jason Derulo,Ridin' Solo,False,2010,66,0.442,hip hop,3.5957666666666666
Two Door Cinema Club,What You Know,False,2010,0,0.55,World/Traditional,3.16155
JAY-Z,Young Forever,True,2009,65,0.637,hip hop,4.231766666666666
Young Money,BedRock,True,2009,71,0.733,hip hop,4.802216666666666
B.o.B,Nothin' on You (feat. Bruno Mars),False,2010,74,0.688,hip hop,4.472
Katy Perry,Teenage Dream,False,2010,69,0.719,pop,3.7956833333333333
Scouting For Girls,This Ain't a Love Song,False,2017,52,0.458,pop,3.5113333333333334
Travie McCoy,Billionaire (feat. Bruno Mars),True,2010,72,0.633,hip hop,3.5193333333333334
Owl City,Fireflies,False,2009,78,0.512,rock,3.8057666666666665
Alicia Keys,Empire State of Mind (Part II) Broken Down,False,2009,71,0.484,pop,3.608
Lady A,Need You Now,False,2010,73,0.581,pop,3.9406666666666665
Taylor Swift,Back To December,False,2010,65,0.529,pop,4.883766666666666
Neon Trees,Animal,False,2010,64,0.482,rock,3.5384333333333333
Kris Allen,Live Like We're Dying,False,2009,51,0.589,pop,3.5417666666666667
Matt Cardle,When We Collide,False,2011,46,0.443,pop,3.7666666666666666
Robyn,Dancing On My Own,False,2010,0,0.687,pop,4.811166666666667
The Band Perry,If I Die Young,False,2010,64,0.606,country,3.7128833333333335
B.o.B,Magic (feat. Rivers Cuomo),False,2010,65,0.549,hip hop,3.268883333333333
Adele,Rolling in the Deep,True,2011,2,0.73,pop,3.80155
Maroon 5,"Moves Like Jagger - Studio Recording From ""The Voice"" Performance",False,2010,77,0.722,pop,3.358216666666667
LMFAO,Party Rock Anthem,False,2011,73,0.751,hip hop,4.3691
Katy Perry,Firework,False,2010,72,0.638,pop,3.798216666666667
Bruno Mars,Grenade,False,2010,78,0.704,pop,3.7015166666666666
Pitbull,Hey Baby (Drop It to the Floor) (feat. T-Pain),False,2011,71,0.595,hip hop,3.90755
Alexandra Stan,Mr. Saxobeat,False,2011,0,0.726,pop,3.25175
David Guetta,Who's That Chick? (feat. Rihanna),False,2010,71,0.675,hip hop,3.3506666666666667
Jennifer Lopez,On The Floor,False,2011,79,0.73,hip hop,4.747766666666666
Rihanna,S&M,False,2010,73,0.767,hip hop,4.058883333333333
Kesha,Blow,False,2010,69,0.753,pop,3.6662166666666667
Snoop Dogg,Sweat - Remix,False,2011,68,0.813,hip hop,3.2664333333333335
Taio Cruz,Higher,False,2010,61,0.672,hip hop,3.1271
Usher,More - RedOne Jimmy Joker Remix,False,2010,67,0.551,hip hop,3.6664333333333334
Example,Changed the Way You Kiss Me - Radio Edit,False,2011,42,0.578,pop,3.2577666666666665
Black Eyed Peas,Just Can’t Get Enough,False,2010,76,0.659,hip hop,3.6571
David Guetta,Where Them Girls At (feat. Nicki Minaj & Flo Rida),True,2012,72,0.666,hip hop,3.247333333333333
Lykke Li,I Follow Rivers - The Magician Remix,False,2011,51,0.786,pop,4.6851
Pitbull,"Give Me Everything (feat. Ne-Yo, Afrojack & Nayer)",False,2011,81,0.671,hip hop,4.2051
Selena Gomez & The Scene,Love You Like A Love Song,False,2011,79,0.858,pop,3.1408833333333335
Wiz Khalifa,Black and Yellow,True,2011,75,0.684,hip hop,3.6277666666666666
Katy Perry,E.T.,False,2012,65,0.62,pop,3.826216666666667
Britney Spears,I Wanna Go,False,2011,66,0.696,pop,3.5044333333333335
Gym Class Heroes,Stereo Hearts (feat. Adam Levine),False,2011,81,0.646,hip hop,3.516
Edward Maya,Stereo Love - Radio Edit,False,2010,66,0.799,pop,3.076216666666667
Enrique Iglesias,Tonight (I'm Fuckin' You),True,2010,63,0.648,pop,3.870216666666667
Jeremih,Down On Me,False,2010,72,0.7,hip hop,3.80755
Sak Noel,Loca People - Radio Edit,True,2011,49,0.926,Dance/Electronic,3.5937333333333332
Olly Murs,Heart Skips a Beat (feat. Rizzle Kicks),False,2011,61,0.843,pop,3.3711
LMFAO,Sexy And I Know It,False,2011,67,0.707,hip hop,3.324666666666667
Cobra Starship,You Make Me Feel... (feat. Sabi),False,2011,70,0.668,pop,3.594883333333333
Jessie J,Do It Like A Dude,True,2011,57,0.663,hip hop,3.254
DJ Fresh,Louder (feat. Sian Evans) - Radio Edit,False,2012,55,0.31,pop,3.446266666666667
Waka Flocka Flame,No Hands (feat. Roscoe Dash & Wale),True,2010,76,0.76,hip hop,4.396216666666667
Nickelback,When We Stand Together,False,2011,65,0.446,rock,3.1797666666666666
M83,Midnight City,False,2011,76,0.507,rock,4.066
Britney Spears,Till the World Ends,False,2011,65,0.693,pop,3.9657666666666667
Labrinth,Earthquake (feat. Tinie Tempah),True,2012,62,0.54,pop,4.576666666666667
Jason Derulo,Don't Wanna Go Home,False,2011,63,0.671,hip hop,3.4346666666666668
Coldplay,Paradise,False,2011,82,0.449,rock,4.645316666666667
Katy Perry,Last Friday Night (T.G.I.F.),False,2012,74,0.649,pop,3.8457666666666666
Adele,Set Fire to the Rain,False,2011,2,0.603,pop,4.04955
Dr. Dre,I Need A Doctor,True,2011,71,0.594,hip hop,4.728883333333333
Lil Wayne,6 Foot 7 Foot,True,2011,1,0.364,hip hop,4.1431
DJ Khaled,I'm On One,True,2011,70,0.413,hip hop,4.935766666666667
Chris Brown,Look At Me Now (feat. Lil' Wayne & Busta Rhymes),True,2011,71,0.767,hip hop,3.709766666666667
Far East Movement,Rocketeer,False,2010,61,0.664,hip hop,3.5208833333333334
The Wanted,Glad You Came,False,2011,77,0.722,pop,3.2989166666666665
Kesha,We R Who We R,False,2010,71,0.736,pop,3.4126666666666665
Kelly Rowland,Motivation,False,2011,65,0.744,hip hop,3.8426666666666667
Rihanna,We Found Love,False,2011,75,0.735,hip hop,3.5871
Nicole Scherzinger,Don't Hold Your Breath,False,2011,62,0.66,pop,3.2906666666666666
Mann,Buzzin Remix,True,2011,48,0.687,hip hop,3.7388833333333333
Chris Brown,Yeah 3x,True,2011,69,0.705,hip hop,4.0277666666666665
Swedish House Mafia,Save The World,False,2011,65,0.507,pop,3.555616666666667
Kanye West,All Of The Lights,True,2010,76,0.531,hip hop,4.99355
Miguel,Sure Thing,False,2010,78,0.684,pop,3.2562166666666665
Diddy - Dirty Money,Coming Home,False,2010,69,0.392,hip hop,3.9782166666666665
Rihanna,What's My Name?,False,2010,66,0.692,hip hop,4.386216666666667
Chris Brown,Beautiful People,False,2019,53,0.415,hip hop,3.764683333333333
Avril Lavigne,What the Hell,False,2011,74,0.578,pop,3.6784333333333334
Professor Green,Read All About It,True,2011,39,0.656,Dance/Electronic,3.928916666666667
Chase & Status,Blind Faith,False,2011,60,0.45,Dance/Electronic,3.894433333333333
Chip,Champion (feat. Chris Brown),True,2011,48,0.415,hip hop,3.9548833333333335
Selena Gomez & The Scene,Who Says,False,2011,76,0.682,pop,3.2602166666666665
Rizzle Kicks,Down With The Trumpets,False,2011,59,0.753,hip hop,3.1141833333333335
Lady Gaga,Born This Way,False,2011,72,0.587,pop,4.33755
Nicki Minaj,Super Bass,True,2010,0,0.72,hip hop,3.33355
Mac Miller,Donald Trump,True,2011,61,0.636,hip hop,2.7651333333333334
Calvin Harris,Bounce (feat. Kelis) - Radio Edit,False,2012,62,0.779,hip hop,3.7031
David Guetta,Without You (feat. Usher),False,2012,70,0.608,hip hop,3.4688833333333333
Foster The People,Pumped Up Kicks,False,2011,82,0.733,rock,3.993333333333333
Drake,Headlines,True,2011,74,0.636,hip hop,3.9331
Jessie J,Price Tag,False,2011,73,0.636,hip hop,3.71755
Jason Aldean,Dirt Road Anthem,False,2010,53,0.678,country,3.82355
Wiz Khalifa,Roll Up,True,2011,63,0.523,hip hop,3.7962166666666666
OneRepublic,Good Life,True,2009,72,0.634,pop,4.2217666666666664
Bad Meets Evil,Lighters,True,2011,68,0.676,hip hop,5.06355
Bruno Mars,The Lazy Song,False,2010,75,0.794,pop,3.1518166666666665
Lupe Fiasco,The Show Goes On,True,2011,70,0.591,hip hop,3.99355
James Morrison,I Won't Let You Go,False,2011,64,0.537,pop,3.8217166666666667
Jason Derulo,It Girl,False,2011,70,0.668,hip hop,3.203333333333333
Adele,Someone Like You,False,2011,4,0.554,pop,4.754
Red Hot Chili Peppers,The Adventures of Rain Dance Maggie,False,2011,65,0.683,rock,4.706666666666667
Keri Hilson,Pretty Girl Rock,False,2010,67,0.666,pop,4.065333333333333
P!nk,F**kin' Perfect,True,2010,60,0.563,pop,3.5568833333333334
Blake Shelton,Honey Bee,False,2011,50,0.481,country,3.512
Lady Gaga,The Edge Of Glory,False,2011,67,0.583,pop,5.342433333333333
Lady A,Just A Kiss,False,2011,63,0.593,pop,3.6473333333333335
Hot Chelle Rae,Tonight Tonight,False,2011,73,0.686,hip hop,3.3411
Grouplove,Tongue Tied,False,2011,79,0.56,pop,3.63355
Coldplay,Every Teardrop Is a Waterfall,False,2011,69,0.425,rock,4.0132666666666665
Beyoncé,Best Thing I Never Had,False,2011,69,0.545,pop,4.2291
P!nk,Raise Your Glass,True,2010,76,0.7,pop,3.3826666666666667
Christina Perri,Jar of Hearts,False,2011,72,0.349,pop,4.109783333333334
Bruno Mars,Marry You,False,2010,75,0.621,pop,3.836533333333333
The Band Perry,If I Die Young,False,2010,64,0.606,country,3.7128833333333335
Lil Wayne,How To Love,False,2011,0,0.644,hip hop,4.0051
Charlene Soraia,Wherever You Will Go,False,2011,60,0.597,pop,3.29295
Christina Perri,A Thousand Years,False,2011,70,0.421,pop,4.752
Rihanna,We Found Love,False,2011,75,0.735,hip hop,3.5871
Carly Rae Jepsen,Call Me Maybe,False,2012,78,0.783,pop,3.223333333333333
fun.,We Are Young (feat. Janelle Monáe),False,2012,76,0.378,rock,4.1771
Sean Paul,She Doesn't Mind,False,2012,70,0.718,hip hop,3.7964333333333333
Pitbull,International Love (feat. Chris Brown),False,2011,74,0.67,hip hop,3.788
DEV,In The Dark,False,2012,52,0.736,pop,3.7704333333333335
Adele,Skyfall,False,2012,74,0.346,pop,4.774666666666667
David Guetta,Turn Me On (feat. Nicki Minaj),False,2012,65,0.704,hip hop,3.328
Rihanna,Where Have You Been,False,2011,71,0.719,hip hop,4.044666666666667
JAY-Z,Ni**as In Paris,True,2011,82,0.789,hip hop,3.65555
Maroon 5,One More Night,False,2012,74,0.716,pop,3.6591
Skrillex,Bangarang (feat. Sirah),True,2011,70,0.716,hip hop,3.58755
The Wanted,Chasing The Sun,False,2012,69,0.637,pop,3.3133333333333335
Flo Rida,Whistle,False,2012,77,0.747,hip hop,3.7442166666666665
will.i.am,This Is Love,False,2013,62,0.535,hip hop,4.650433333333333
David Guetta,She Wolf (Falling to Pieces) [feat. Sia],False,2012,66,0.492,hip hop,3.7083333333333335
Nicki Minaj,Pound The Alarm,True,2012,64,0.728,hip hop,3.4273333333333333
Kendrick Lamar,Swimming Pools (Drank) - Extended Version,True,2012,63,0.716,hip hop,5.2297666666666665
MARINA,Primadonna,False,2012,78,0.66,pop,3.6845833333333333
Kanye West,Mercy,True,2012,73,0.563,hip hop,5.488666666666667
DJ Fresh,Hot Right Now (feat. RITA ORA) - Radio Edit,False,2012,58,0.524,pop,3.038883333333333
LMFAO,Sexy And I Know It,False,2011,67,0.707,hip hop,3.324666666666667
PSY,Gangnam Style (강남스타일),False,2012,72,0.727,pop,3.6582166666666667
Kesha,Die Young,False,2012,78,0.711,pop,3.532
Usher,Scream,False,2012,66,0.616,hip hop,3.91155
Olly Murs,Troublemaker (feat. Flo Rida),False,2012,0,0.762,pop,3.0931
Linkin Park,BURN IT DOWN,False,2012,73,0.585,rock,3.83755
Bruno Mars,Locked out of Heaven,False,2012,85,0.726,pop,3.8913
Avicii,Levels - Radio Edit,False,2011,77,0.584,pop,3.3317666666666668
Flo Rida,Good Feeling,False,2012,76,0.706,hip hop,4.13555
Rihanna,Diamonds,False,2012,75,0.564,hip hop,3.7524333333333333
Wiz Khalifa,"Work Hard, Play Hard",True,2012,62,0.787,hip hop,3.6504333333333334
Katy Perry,Part Of Me,False,2012,73,0.678,pop,3.6026666666666665
Nicki Minaj,Starships,True,2012,75,0.747,hip hop,3.5104333333333333
Kendrick Lamar,m.A.A.d city,True,2012,67,0.487,hip hop,5.835333333333334
Asaf Avidan & the Mojos,One Day / Reckoning Song (Wankelmut Remix) [Radio Edit],False,2012,0,0.821,pop,3.5393333333333334
Florence + The Machine,Spectrum (Say My Name) - Calvin Harris Remix,False,2011,68,0.578,rock,3.6365
Azealia Banks,212,True,2014,0,0.847,hip hop,3.4159333333333333
Maroon 5,Payphone,True,2012,82,0.743,pop,3.852883333333333
James Arthur,Impossible,False,2013,75,0.376,pop,3.490666666666667
Michel Teló,Ai Se Eu Te Pego - Live,False,2012,0,0.676,country,2.7811
Otto Knows,Million Voices - Radio Edit,False,2012,0,0.582,pop,3.2144333333333335
Icona Pop,I Love It,True,2012,51,0.71,pop,2.6128833333333334
Tyga,Rack City,True,2012,61,0.929,hip hop,3.3866666666666667
Calvin Harris,Feel So Close - Radio Edit,False,2012,79,0.707,hip hop,3.4402166666666667
Jennifer Lopez,Dance Again,False,2012,0,0.797,hip hop,3.9544333333333332
Grimes,Oblivion,False,2012,0,0.697,pop,4.187766666666667
Adele,Rumour Has It,False,2011,0,0.612,pop,3.7211
Coldplay,Paradise,False,2011,82,0.449,rock,4.645316666666667
Chris Brown,Turn Up the Music,False,2012,64,0.594,hip hop,3.79955
Frank Ocean,Lost,True,2012,64,0.913,hip hop,3.90155
Calvin Harris,Let's Go (feat. Ne-Yo),False,2012,66,0.71,hip hop,3.88
The Script,Hall of Fame (feat. will.i.am),False,2012,78,0.421,pop,3.37555
Swedish House Mafia,Don't You Worry Child - Radio Edit,False,2012,76,0.612,pop,3.5477
MARINA,How to Be a Heartbreaker,False,2012,50,0.69,pop,3.69155
Justin Bieber,Boyfriend,False,2012,63,0.717,pop,2.85555
David Guetta,Titanium (feat. Sia),False,2012,79,0.604,hip hop,4.084
Jessie J,Domino,False,2011,74,0.758,hip hop,3.864
Taylor Swift,I Knew You Were Trouble.,False,2012,59,0.622,pop,3.662
ScHoolboy Q,Hands on the Wheel (feat. Asap Rocky),True,2012,61,0.646,hip hop,3.2855166666666666
P!nk,Try,False,2012,76,0.674,pop,4.131766666666667
Robbie Williams,Candy,False,2012,68,0.715,pop,3.3508833333333334
Snoop Dogg,"Young, Wild & Free (feat. Bruno Mars)",True,2011,77,0.715,hip hop,3.45555
Justin Bieber,As Long As You Love Me,False,2012,67,0.571,pop,3.8244333333333334
Rita Ora,R.I.P. (feat. Tinie Tempah),False,2012,46,0.603,hip hop,3.8004333333333333
Alex Clare,Too Close,False,2011,60,0.588,rock,4.276883333333333
Tyga,Faded,True,2012,58,0.831,hip hop,3.4444333333333335
Alesso,Years - ラジオ・エディット,False,2012,0,0.37,pop,3.258
Guy Sebastian,Battle Scars (feat. Lupe Fiasco),False,2012,0,0.61,pop,4.168
Katy Perry,The One That Got Away,False,2012,72,0.687,pop,3.788883333333333
Avicii,Silhouettes - Original Radio Edit,False,2012,53,0.605,pop,3.5313333333333334
Gotye,Somebody That I Used To Know,False,2011,57,0.863,set(),4.0814
Flo Rida,Wild Ones (feat. Sia),False,2012,77,0.608,hip hop,3.882433333333333
One Direction,What Makes You Beautiful,False,2012,82,0.726,pop,3.3331
Lana Del Rey,Born To Die,False,2012,53,0.18,pop,4.770883333333333
Kesha,C'Mon,False,2012,0,0.558,pop,3.572216666666667
Owl City,Good Time,False,2012,77,0.56,rock,3.4322166666666667
Calvin Harris,We'll Be Coming Back (feat. Example),False,2012,62,0.596,hip hop,3.906
Emeli Sandé,"Read All About It, Pt. III",False,2012,65,0.63,pop,4.728433333333333
Ellie Goulding,Lights - Single Version,False,2010,63,0.682,pop,3.5142166666666665
Train,Drive By,False,2012,77,0.765,pop,3.2662166666666668
Disclosure,Latch,False,2013,74,0.503,pop,4.260516666666667
Coldplay,Princess of China,False,2011,66,0.42,rock,3.9869166666666667
One Direction,Live While We're Young,False,2012,0,0.658,pop,3.3364333333333334
Gym Class Heroes,Ass Back Home (feat. Neon Hitch),True,2011,61,0.716,hip hop,3.70355
Carrie Underwood,Blown Away,False,2012,63,0.531,pop,4.0022166666666665
alt-J,Breezeblocks,False,2012,71,0.616,rock,3.784666666666667
Chris Brown,Don't Wake Me Up,False,2012,62,0.602,hip hop,3.7051
Kelly Clarkson,Stronger (What Doesn't Kill You),False,2011,74,0.562,pop,3.6991
Drake,The Motto,True,2011,74,0.766,hip hop,3.0262166666666666
Katy Perry,Wide Awake,False,2012,65,0.514,pop,3.6824333333333334
Rita Ora,How We Do (Party),True,2012,48,0.738,hip hop,4.1171
Rudimental,Feel the Love (feat. John Newman),False,2013,64,0.389,pop,4.086433333333333
Lana Del Rey,Ride,True,2012,66,0.373,pop,4.818
Ne-Yo,Let Me Love You (Until You Learn To Love Yourself),False,2012,69,0.658,pop,4.193766666666667
Demi Lovato,Give Your Heart a Break,False,2011,71,0.651,pop,3.422433333333333
Drake,Take Care,True,2011,75,0.629,hip hop,4.6231
Little Mix,Wings,False,2012,0,0.738,pop,3.6622166666666667
Bruno Mars,It Will Rain,False,2011,74,0.576,pop,4.295333333333334
Cher Lloyd,Want U Back,False,2011,67,0.696,pop,3.566883333333333
Lorde,Royals,False,2013,77,0.674,pop,3.16975
Robin Thicke,Blurred Lines,False,2013,55,0.861,pop,4.384216666666667
Imagine Dragons,Radioactive,False,2012,77,0.448,rock,3.11355
Avicii,Wake Me Up,False,2013,6,0.532,pop,4.123766666666667
Bruno Mars,Locked out of Heaven,False,2012,85,0.726,pop,3.8913
Macklemore & Ryan Lewis,Thrift Shop (feat. Wanz),True,2012,1,0.781,hip hop,3.9268833333333335
Daft Punk,Get Lucky (feat. Pharrell Williams & Nile Rodgers) - Radio Edit,False,2013,83,0.794,hip hop,4.140216666666666
will.i.am,Scream & Shout,True,2013,78,0.772,hip hop,4.723333333333334
Stromae,Papaoutai,False,2013,0,0.733,pop,3.8691
Bingo Players,Get Up (Rattle) - Vocal Edit,False,2013,1,0.801,pop,2.782216666666667
Naughty Boy,La La La,False,2013,58,0.754,Dance/Electronic,3.67965
Tom Odell,Another Love,True,2013,88,0.445,pop,4.072666666666667
2 Chainz,We Own It (Fast & Furious),False,2013,69,0.563,hip hop,3.7984333333333336
David Guetta,Play Hard (feat. Ne-Yo & Akon),False,2012,69,0.691,hip hop,3.35
Pitbull,Feel This Moment (feat. Christina Aguilera),False,2012,77,0.673,hip hop,3.8251
will.i.am,#thatPOWER,False,2013,68,0.797,hip hop,4.658433333333333
Lil Wayne,Love Me,True,2013,68,0.669,hip hop,4.250883333333333
Macklemore & Ryan Lewis,Can't Hold Us (feat. Ray Dalton),False,2012,81,0.641,hip hop,4.3057
Martin Garrix,Animals - Radio Edit,False,2013,0,0.593,pop,2.9352833333333335
Jason Derulo,Talk Dirty (feat. 2 Chainz),True,2013,56,0.76,hip hop,2.9614166666666666
John Newman,Love Me Again,False,2013,74,0.495,set(),3.9982333333333333
Britney Spears,Work B**ch,True,2013,0,0.63,pop,4.130883333333333
The Neighbourhood,Sweater Weather,False,2013,89,0.612,rock,4.006666666666667
Sebastian Ingrosso,Reload - Radio Edit,False,2013,68,0.485,pop,3.687866666666667
Capital Cities,Safe And Sound,False,2013,0,0.652,pop,3.21155
Demi Lovato,Heart Attack,False,2013,79,0.504,pop,3.514
Arctic Monkeys,Why'd You Only Call Me When You're High?,False,2013,84,0.691,rock,2.6853833333333332
Justin Bieber,Beauty And A Beat,False,2012,73,0.602,pop,3.7997666666666667
Eminem,The Monster,True,2013,75,0.781,hip hop,4.1698
Pitbull,Don't Stop the Party (feat. TJR),False,2012,64,0.722,hip hop,3.4353333333333333
Selena Gomez,Come & Get It,False,2013,69,0.546,pop,3.866433333333333
P!nk,True Love (feat. Lily Allen),True,2012,71,0.457,pop,3.84555
Disclosure,White Noise,False,2013,54,0.665,pop,4.628116666666667
Flo Rida,I Cry,False,2012,60,0.693,hip hop,3.73
Kanye West,Black Skinhead,True,2013,0,0.578,hip hop,3.13355
Lana Del Rey,Summertime Sadness (Lana Del Rey Vs. Cedric Gervais) - Cedric Gervais Remix,False,2013,72,0.572,pop,3.5818666666666665
Eminem,Berzerk,True,2013,66,0.739,hip hop,3.9791
Icona Pop,I Love It (feat. Charli XCX),True,2013,68,0.711,pop,2.6192
Fall Out Boy,My Songs Know What You Did In The Dark (Light Em Up),False,2013,71,0.558,rock,3.113766666666667
Lorde,Team,False,2013,0,0.691,pop,3.217633333333333
Avicii,I Could Be The One (Avicii Vs. Nicky Romero) - Radio Edit,False,2012,68,0.509,pop,3.4719333333333333
Imagine Dragons,Demons,False,2012,81,0.505,rock,2.9584333333333332
One Direction,One Way or Another (Teenage Kicks),False,2013,66,0.489,pop,2.62155
Taylor Swift,I Knew You Were Trouble.,False,2012,76,0.622,pop,3.662
Arctic Monkeys,Do I Wanna Know?,False,2013,84,0.548,rock,4.5399
Rudimental,Waiting All Night (feat. Ella Eyre),False,2013,66,0.544,pop,4.876433333333333
Klangkarussell,Sonnentanz - Sun Don't Shine,False,2014,68,0.579,pop,3.9686666666666666
Calvin Harris,Drinking from the Bottle (feat. Tinie Tempah),False,2012,61,0.665,hip hop,4.005766666666666
A$AP Rocky,"F**kin' Problems (feat. Drake, 2 Chainz & Kendrick Lamar)",True,2013,76,0.853,hip hop,3.8964333333333334
P!nk,Try,False,2012,76,0.674,pop,4.131766666666667
Ylvis,The Fox (What Does the Fox Say?),False,2013,63,0.703,hip hop,3.5618
Ellie Goulding,Burn,False,2014,70,0.559,pop,3.8535166666666667
Baauer,Harlem Shake,False,2013,57,0.452,Dance/Electronic,3.2777333333333334
Calvin Harris,I Need Your Love (feat. Ellie Goulding),False,2012,70,0.695,hip hop,3.9084333333333334
Katy Perry,This Is How We Do,False,2013,60,0.69,pop,3.40475
AWOLNATION,Sail,False,2011,2,0.825,pop,4.318366666666667
Duke Dumont,Need U (100%) [feat. A*M*E] - Radio Edit,False,2013,27,0.681,pop,2.9142166666666665
Jason Derulo,The Other Side,False,2013,50,0.561,hip hop,3.7831
Storm Queen,Look Right Through - MK Vocal Edit,False,2014,0,0.832,Dance/Electronic,2.506666666666667
Calvin Harris,Sweet Nothing (feat. Florence Welch),False,2012,71,0.573,hip hop,3.542666666666667
Katy Perry,Unconditionally,False,2013,0,0.555,pop,3.8146333333333335
Wale,Bad (feat. Rihanna) - Remix,True,2013,61,0.807,hip hop,3.9804333333333335
Ciara,Body Party,False,2013,64,0.577,pop,3.9006666666666665
Drake,Started From the Bottom,True,2013,65,0.794,hip hop,2.902
Birdy,Wings,False,2013,48,0.474,pop,4.201766666666667
Bastille,Of The Night,False,2013,61,0.67,pop,3.5700833333333333
Olly Murs,Dear Darlin',False,2012,59,0.512,pop,3.43955
Katy Perry,Roar,False,2013,73,0.554,pop,3.7257666666666664
Blake Shelton,Sure Be Cool If You Did,False,2013,56,0.576,country,3.5953333333333335
Calvin Harris,Thinking About You (feat. Ayah Marar),False,2012,65,0.725,hip hop,4.132216666666666
JAY-Z,Holy Grail,True,2013,62,0.676,hip hop,5.640216666666666
Bridgit Mendler,Ready or Not,False,2012,72,0.715,pop,3.3491
The Saturdays,What About Us,False,2013,61,0.704,pop,3.6780333333333335
Bastille,Pompeii,False,2013,74,0.679,pop,3.5691166666666665
One Direction,Best Song Ever,False,2013,76,0.652,pop,3.3351
Nelly,Hey Porsche,True,2013,57,0.726,hip hop,3.4911
Zedd,Clarity,False,2012,0,0.523,hip hop,4.523766666666667
Miley Cyrus,Wrecking Ball,False,2013,77,0.53,pop,3.6893333333333334
Chris Brown,Fine China,False,2013,0,0.659,hip hop,3.5611
Daft Punk,Lose Yourself to Dance (feat. Pharrell Williams),False,2013,69,0.832,hip hop,5.898216666666666
Armin van Buuren,This Is What It Feels Like,False,2013,66,0.551,pop,3.406
Justin Timberlake,Mirrors,False,2013,78,0.574,pop,8.0691
Bruno Mars,Treasure,True,2012,78,0.874,pop,2.976
Of Monsters and Men,Little Talks,False,2012,79,0.457,pop,4.443333333333333
Miley Cyrus,We Can't Stop,False,2013,78,0.613,pop,3.854
J. Cole,Power Trip (feat. Miguel),True,2013,0,0.667,hip hop,4.019333333333333
Paramore,Still into You,False,2013,79,0.602,pop,3.600216666666667
Christina Perri,human,False,2013,59,0.439,pop,4.178433333333333
Drake,"Hold On, We're Going Home",False,2013,72,0.773,hip hop,3.798
James Blunt,Bonfire Heart,False,2013,0,0.575,pop,3.966666666666667
Maroon 5,Daylight,False,2012,66,0.656,pop,3.7511
Childish Gambino,3005,True,2013,0,0.681,hip hop,3.9277
Avril Lavigne,Here's to Never Growing Up,True,2013,0,0.483,pop,3.568
Taylor Swift,22,False,2012,68,0.661,pop,3.8686666666666665
Passenger,Let Her Go,False,2012,73,0.509,pop,4.214433333333333
Ariana Grande,The Way,False,2013,65,0.645,pop,3.7837666666666667
Rihanna,Stay,False,2012,76,0.621,hip hop,4.0117666666666665
Justin Timberlake,Suit & Tie (feat. Jay-Z),True,2013,67,0.795,pop,5.438
Bruno Mars,When I Was Your Man,False,2012,83,0.612,pop,3.5637666666666665
Florida Georgia Line,Cruise,False,2012,57,0.457,country,3.482666666666667
Pharrell Williams,"Happy - From ""Despicable Me 2""",False,2014,79,0.647,hip hop,3.8786666666666667
Katy Perry,Dark Horse,False,2013,74,0.647,pop,3.594533333333333
ScHoolboy Q,Collard Greens,True,2014,0,0.826,hip hop,4.999333333333333
Iggy Azalea,Fancy,True,2014,69,0.912,hip hop,3.3323
Maroon 5,Animals,False,2014,79,0.279,pop,3.850216666666667
Sam Smith,Stay With Me,False,2014,80,0.418,pop,2.8787166666666666
MAGIC!,Rude,False,2014,80,0.773,set(),3.747333333333333
Sia,Chandelier,False,2014,78,0.399,pop,3.602
John Legend,All of Me,False,2013,84,0.422,pop,4.492666666666667
ZHU,Faded,False,2014,49,0.861,Dance/Electronic,3.7231
Meghan Trainor,All About That Bass,True,2015,72,0.807,pop,3.132
David Guetta,Lovers on the Sun (feat. Sam Martin),False,2014,50,0.645,hip hop,3.392
Iggy Azalea,Black Widow,True,2014,67,0.743,hip hop,3.4903833333333334
Tove Lo,Habits (Stay High),False,2014,74,0.733,pop,3.486
Oliver Heldens,Gecko (Overdrive) - Radio Edit,False,2014,67,0.609,pop,2.7573333333333334
DJ Snake,You Know You Like It,False,2014,69,0.407,hip hop,4.1211
Jason Derulo,Talk Dirty (feat. 2 Chainz),True,2013,56,0.76,hip hop,2.9614166666666666
Maroon 5,Maps,False,2014,0,0.737,pop,3.164
David Guetta,Bad (feat. Vassy) - Radio Edit,False,2014,45,0.614,hip hop,2.84375
